"","egoID","from.alter","alt.alt.tie","egoalt_relation","egoalt_relate_othr","alter.initial","to.alter"
"4506",2124,"212401",NA,"1","","ra","212406"
"4507",2125,"212501",0,"1","","ms","212506"
"4508",2126,"212601",NA,"5","","tc","212606"
"4509",2128,"212801",10,"1","","ch","212806"
"4510",2130,"213001",10,"1","","mn","213006"
"4511",2131,"213101",NA,"1","","cg","213106"
"4512",2133,"213301",10,"1","","ks","213306"
"4513",2134,"213401",10,"6","","kb","213406"
"4514",2135,"213501",0,"1","","md","213506"
"4515",2139,"213901",NA,"1","","jg","213906"
"4516",2140,"214001",0,"1","","jc","214006"
"4517",2141,"214101",10,"1","","jc","214106"
"4518",2143,"214301",7,"1","","mother","214306"
"4519",2144,"214401",6,"1","","jw","214406"
"4520",2145,"214501",10,"7","","jc","214506"
"4521",2146,"214601",NA,"1","","kj","214606"
"4522",2147,"214701",NA,"1","","j","214706"
"4523",2148,"214801",NA,"1","","jc","214806"
"4524",2149,"214901",NA,"8","academic","ak","214906"
"4525",2151,"215101",10,"1","","cb","215106"
"4526",2152,"215201",4,"1","","kc","215206"
"4527",2153,"215301",0,"4","","ah","215306"
"4528",2155,"215501",10,"1","","lb","215506"
"4529",2156,"215601",NA,"4","","vc","215606"
"4530",2158,"215801",7,"1","","tm","215806"
"4531",2159,"215901",0,"1","","mf","215906"
"4532",2160,"216001",5,"8","academic","mf","216006"
"4533",2161,"216101",NA,"5","","nf","216106"
"4534",2162,"216201",NA,"1","","javier","216206"
"4535",2163,"216301",NA,"5","","ep","216306"
"4536",2165,"216501",NA,"1","","cb","216506"
"4537",2167,"216701",10,"1","","tb","216706"
"4538",2168,"216801",9,"1","","al","216806"
"4539",2169,"216901",NA,"1","","cs","216906"
"4540",2170,"217001",NA,"1","","tm","217006"
"4541",2172,"217201",NA,"1","","ls","217206"
"4542",2173,"217301",NA,"1","","k.s ","217306"
"4543",2174,"217401",3,"1","","sm","217406"
"4544",2175,"217501",NA,"6","","eg","217506"
"4545",2176,"217601",-5,"1","","eg","217606"
"4546",2177,"217701",NA,"1","","kb","217706"
"4547",2179,"217901",0,"1","","mh","217906"
"4548",2180,"218001",NA,"1","","ba","218006"
"4549",2182,"218201",NA,"4","","kr","218206"
"4550",2185,"218501",NA,"1","","nm","218506"
"4551",2186,"218601",NA,"1","","mother","218606"
"4552",2189,"218901",NA,"1","","jl","218906"
"4553",2190,"219001",NA,"1","","am","219006"
"4554",2191,"219101",10,"7","","jc","219106"
"4555",2192,"219201",NA,"1","","da","219206"
"4556",2194,"219401",NA,"1","","pb","219406"
"4557",2195,"219501",7,"1","","ll","219506"
"4558",2196,"219601",6,"1","","nd","219606"
"4559",2199,"219901",0,"4","","sn","219906"
"4560",2201,"220101",7,"7","","sl","220106"
"4561",2202,"220201",3,"8","academic","jf","220206"
"4562",2205,"220501",2,"8","academic","cb","220506"
"4563",2206,"220601",NA,"4","","td","220606"
"4564",2208,"220801",10,"1","","s.h.","220806"
"4565",2209,"220901",10,"1","","cc","220906"
"4566",2210,"221001",0,"8","academic","cl","221006"
"4567",2218,"221801",9,"1","","rl","221806"
"4568",2219,"221901",10,"1","","vb","221906"
"4569",2220,"222001",NA,"1","","jc","222006"
"4570",2221,"222101",NA,"1","","sg","222106"
"4571",2222,"222201",NA,"1","","vp","222206"
"4572",2224,"222401",8,"1","","mm","222406"
"4573",2225,"222501",NA,"5","","kt","222506"
"4574",2229,"222901",10,"1","","by","222906"
"4575",2230,"223001",NA,"1","","tt","223006"
"4576",2232,"223201",3,"8","academic","jg","223206"
"4577",2233,"223301",9,"1","","mom","223306"
"4578",2234,"223401",NA,"1","","mom","223406"
"4579",2236,"223601",NA,"1","","tt","223606"
"4580",2238,"223801",0,"1","","sp","223806"
"4581",2239,"223901",10,"1","","fm","223906"
"4582",2240,"224001",4,"6","","ml","224006"
"4583",2241,"224101",10,"1","","zg","224106"
"4584",2242,"224201",NA,"1","","np","224206"
"4585",2244,"224401",10,"1","","awc","224406"
"4586",2245,"224501",4,"6","","dm","224506"
"4587",2246,"224601",NA,"1","","lb","224606"
"4588",2248,"224801",NA,"1","","cz","224806"
"4589",2249,"224901",10,"1","","kd","224906"
"4590",2250,"225001",10,"1","","mom","225006"
"4591",2251,"225101",NA,"1","","rr","225106"
"4592",2253,"225301",NA,"12","church","cn","225306"
"4593",2254,"225401",6,"6","","mg","225406"
"4594",2255,"225501",NA,"1","","j.c","225506"
"4595",2260,"226001",5,"6","","hm","226006"
"4596",2261,"226101",8,"4","","vj","226106"
"4597",2265,"226501",NA,"1","","mom","226506"
"4598",2266,"226601",NA,"1","","mom","226606"
"4599",2269,"226901",NA,"1","","cp","226906"
"4600",2270,"227001",NA,"1","","jm","227006"
"4601",2271,"227101",10,"1","","jj","227106"
"4602",2274,"227401",0,"6","","jmc","227406"
"4603",2277,"227701",NA,"1","","ea","227706"
"4604",2278,"227801",10,"6","","vq","227806"
"4605",2279,"227901",9,"1","","kla","227906"
"4606",2284,"228401",2,"1","","lj","228406"
"4607",2285,"228501",NA,"1","","mom","228506"
"4608",2287,"228701",3,"1","","bm","228706"
"4609",2290,"229001",NA,"3","","sg","229006"
"4610",2293,"229301",NA,"1","parentfig","sl","229306"
"4611",2294,"229401",NA,"1","","t.e.","229406"
"4612",2302,"230201",NA,"1","","tm","230206"
"4613",2306,"230601",10,"1","","lc","230606"
"4614",2307,"230701",NA,"6","","sb","230706"
"4615",2308,"230801",10,"1","","cs","230806"
"4616",2309,"230901",10,"5","","al","230906"
"4617",2310,"231001",NA,"1","","tw","231006"
"4618",2311,"231101",6,"8","academic","kf","231106"
"4619",2312,"231201",10,"1","","ys","231206"
"4620",2314,"231401",3,"1","","rm","231406"
"4621",2318,"231801",10,"1","","sl","231806"
"4622",2322,"232201",0,"6","","gb","232206"
"4623",2328,"232801",4,"5","","ac","232806"
"4624",2330,"233001",2,"1","","jovan d ","233006"
"4625",2331,"233101",NA,"1","","clf","233106"
"4626",2332,"233201",NA,"1","","bt","233206"
"4627",2333,"233301",0,"1","","eb","233306"
"4628",2334,"233401",0,"1","","cw","233406"
"4629",2335,"233501",NA,"1","","jp","233506"
"4630",2336,"233601",NA,"4","","ma","233606"
"4631",2337,"233701",NA,"7","","db","233706"
"4632",2338,"233801",9,"1","","jt","233806"
"4633",2341,"234101",NA,"1","","kallie","234106"
"4634",2343,"234301",0,"1","","af","234306"
"4635",2345,"234501",NA,"1","","ej","234506"
"4636",2347,"234701",7,"8","academic","r.l","234706"
"4637",2348,"234801",NA,"1","","wb","234806"
"4638",2349,"234901",NA,"1","","jf","234906"
"4639",2351,"235101",10,"1","","lc","235106"
"4640",2354,"235401",NA,"1","","maf","235406"
"4641",2355,"235501",10,"1","","kb","235506"
"4642",2356,"235601",NA,"3","","so","235606"
"4643",2358,"235801",NA,"8","academic","th","235806"
"4644",2359,"235901",9,"1","","jd","235906"
"4645",2360,"236001",NA,"1","","ss","236006"
"4646",2361,"236101",0,"6","","md","236106"
"4647",2363,"236301",NA,"6","","so","236306"
"4648",2366,"236601",NA,"1","","dh","236606"
"4649",2367,"236701",0,"1","","tammy","236706"
"4650",2368,"236801",NA,"4","","k,v","236806"
"4651",2371,"237101",NA,"8","academic","ch","237106"
"4652",2372,"237201",NA,"1","","js","237206"
"4653",2373,"237301",0,"1","","sd","237306"
"4654",2374,"237401",NA,"1","","jk","237406"
"4655",2379,"237901",NA,"1","","wb","237906"
"4656",2383,"238301",1,"6","","yw","238306"
"4657",2385,"238501",0,"1","","cg","238506"
"4658",2386,"238601",2,"1","","jac","238606"
"4659",2387,"238701",NA,"6","","ns","238706"
"4660",2389,"238901",2,"6","","cb","238906"
"4661",2393,"239301",5,"1","","a","239306"
"4662",2395,"239501",9,"1","","ll","239506"
"4663",2396,"239601",4,"1","","aw","239606"
"4664",2397,"239701",NA,"1","","mom","239706"
"4665",2399,"239901",8,"1","","tc","239906"
"4666",2400,"240001",NA,"1","","rc","240006"
"4667",2401,"240101",10,"1","","md","240106"
"4668",2403,"240301",NA,"5","","mh","240306"
"4669",2405,"240501",NA,"5","","rb","240506"
"4670",2406,"240601",NA,"3","","bp","240606"
"4671",2408,"240801",NA,"5","","jj","240806"
"4672",2409,"240901",NA,"6","","mo","240906"
"4673",2411,"241101",NA,"1","","cb","241106"
"4674",2412,"241201",NA,"1","","ll","241206"
"4675",2413,"241301",NA,"1","","jc","241306"
"4676",2414,"241401",NA,"1","","rb","241406"
"4677",2416,"241601",NA,"1","","eh","241606"
"4678",2417,"241701",NA,"1","","rr","241706"
"4679",2419,"241901",10,"1","","cs","241906"
"4680",2420,"242001",NA,"1","","tg","242006"
"4681",2421,"242101",NA,"1","","jm","242106"
"4682",2422,"242201",NA,"1","","g.f.","242206"
"4683",2424,"242401",NA,"5","","rr","242406"
"4684",2425,"242501",NA,"1","","ik","242506"
"4685",2426,"242601",NA,"3","","b","242606"
"4686",2427,"242701",10,"1","","dm","242706"
"4687",2429,"242901",10,"1","","rb","242906"
"4688",2431,"243101",NA,"1","","rr","243106"
"4689",2433,"243301",NA,"1","","ac","243306"
"4690",2435,"243501",NA,"7","","ht","243506"
"4691",2438,"243801",7,"1","","kc","243806"
"4692",2439,"243901",3,"1","","jr","243906"
"4693",2451,"245101",NA,"1","","l.a","245106"
"4694",2452,"245201",NA,"1","","rd","245206"
"4695",2453,"245301",NA,"5","","b","245306"
"4696",2454,"245401",NA,"10","othr_adults","cw","245406"
"4697",2455,"245501",0,"1","","th","245506"
"4698",2458,"245801",NA,"1","","br","245806"
"4699",2462,"246201",10,"6","","t.r","246206"
"4700",2463,"246301",10,"3","","kr","246306"
"4701",2464,"246401",0,"5","","jb","246406"
"4702",2466,"246601",10,"1","","lp","246606"
"4703",2467,"246701",10,"1","","cw","246706"
"4704",2468,"246801",5,"1","","bk","246806"
"4705",2469,"246901",NA,"1","","kw","246906"
"4706",2470,"247001",NA,"1","","jm","247006"
"4707",2472,"247201",NA,"1","","fr ","247206"
"4708",2475,"247501",10,"1","","ms","247506"
"4709",2476,"247601",0,"1","","jb","247606"
"4710",2477,"247701",8,"5","","bm","247706"
"4711",2481,"248101",10,"1","","mom","248106"
"4712",2482,"248201",NA,"1","","lp","248206"
"4713",2483,"248301",6,"1","","mb","248306"
"4714",2484,"248401",NA,"1","","sl","248406"
"4715",2485,"248501",7,"5","","bm","248506"
"4716",2487,"248701",NA,"1","","th","248706"
"4717",2488,"248801",NA,"1","","my mom","248806"
"4718",2489,"248901",NA,"1","","th","248906"
"4719",2490,"249001",NA,"6","","g","249006"
"4720",2491,"249101",0,"8","academic","nh","249106"
"4721",2495,"249501",4,"1","","mg","249506"
"4722",2496,"249601",9,"1","","jm","249606"
"4723",2500,"250001",NA,"3","","cb","250006"
"4724",2501,"250101",7,"8","academic","jm","250106"
"4725",2503,"250301",10,"1","","md","250306"
"4726",2504,"250401",NA,"1","","mm","250406"
"4727",2505,"250501",5,"1","","hl","250506"
"4728",2507,"250701",0,"1","","dc","250706"
"4729",2508,"250801",NA,"1","","sc","250806"
"4730",2511,"251101",0,"1","","mp","251106"
"4731",2514,"251401",0,"1","","mom","251406"
"4732",2515,"251501",NA,"1","","sh","251506"
"4733",2517,"251701",3,"4","","nn","251706"
"4734",2518,"251801",NA,"1","","aw","251806"
"4735",2520,"252001",0,"1","","bd","252006"
"4736",2522,"252201",10,"1","","lw","252206"
"4737",2524,"252401",NA,"7","","m.m.","252406"
"4738",2526,"252601",NA,"6","","cs","252606"
"4739",2528,"252801",10,"1","","ms","252806"
"4740",2529,"252901",10,"5","","nl","252906"
"4741",2530,"253001",NA,"1","","sk","253006"
"4742",2531,"253101",NA,"1","","ra","253106"
"4743",2532,"253201",NA,"1","","bap","253206"
"4744",2533,"253301",10,"1","","ns","253306"
"4745",2535,"253501",8,"1","","ab","253506"
"4746",2536,"253601",10,"1","","mo","253606"
"4747",2537,"253701",NA,"1","","jr","253706"
"4748",2540,"254001",NA,"8","academic","cc","254006"
"4749",2542,"254201",NA,"1","","bb","254206"
"4750",2543,"254301",NA,"1","","ls","254306"
"4751",2545,"254501",NA,"5","","jb","254506"
"4752",2546,"254601",1,"6","","a","254606"
"4753",2548,"254801",NA,"5","","pp","254806"
"4754",2550,"255001",NA,"5","","sm","255006"
"4755",2552,"255201",4,"1","","mh","255206"
"4756",2553,"255301",NA,"8","academic","ae","255306"
"4757",2554,"255401",10,"1","","dm","255406"
"4758",2556,"255601",10,"3","","cf","255606"
"4759",2557,"255701",NA,"1","","lk","255706"
"4760",2559,"255901",4,"1","","tara","255906"
"4761",2560,"256001",10,"1","","sl","256006"
"4762",2566,"256601",NA,"4","","grandmother","256606"
"4763",2568,"256801",NA,"1","","mom","256806"
"4764",2569,"256901",10,"1","","mom","256906"
"4765",2570,"257001",NA,"1","","m","257006"
"4766",2575,"257501",NA,"1","","mu","257506"
"4767",2576,"257601",NA,"1","","sc","257606"
"4768",2577,"257701",NA,"3","","sh","257706"
"4769",2578,"257801",NA,"1","","mr","257806"
"4770",2579,"257901",NA,"1","","mh","257906"
"4771",2582,"258201",9,"3","","km","258206"
"4772",2585,"258501",NA,"1","","sw","258506"
"4773",2586,"258601",NA,"1","","jf","258606"
"4774",2590,"259001",10,"1","","tc","259006"
"4775",2591,"259101",8,"1","","jlk","259106"
"4776",2594,"259401",NA,"1","","rr","259406"
"4777",2596,"259601",NA,"1","","as","259606"
"4778",2598,"259801",NA,"1","","a.m","259806"
"4779",2600,"260001",NA,"5","","kh","260006"
"4780",2601,"260101",9,"1","","jp","260106"
"4781",2603,"260301",NA,"5","","ad","260306"
"4782",2605,"260501",6,"1","","mw","260506"
"4783",2606,"260601",NA,"1","","ml","260606"
"4784",2607,"260701",7,"1","","cb","260706"
"4785",2608,"260801",0,"1","","jb","260806"
"4786",2610,"261001",NA,"1","","dm","261006"
"4787",2614,"261401",10,"1","","cb","261406"
"4788",2616,"261601",NA,"1","","sc","261606"
"4789",2617,"261701",10,"1","","jm","261706"
"4790",2618,"261801",NA,"5","","nc","261806"
"4791",2619,"261901",-2,"4","","sr","261906"
"4792",2628,"262801",NA,"4","","im","262806"
"4793",2629,"262901",NA,"1","","m","262906"
"4794",2630,"263001",10,"1","","ak","263006"
"4795",2631,"263101",1,"8","academic","mw","263106"
"4796",2635,"263501",NA,"1","","rb","263506"
"4797",2636,"263601",NA,"1","","mf","263606"
"4798",2637,"263701",NA,"3","","kaylee","263706"
"4799",2638,"263801",8,"8","academic","al","263806"
"4800",2639,"263901",NA,"1","","mother","263906"
"4801",2641,"264101",1,"1","","mom","264106"
"4802",2642,"264201",0,"6","","sm","264206"
"4803",2643,"264301",NA,"1","","rs","264306"
"4804",2644,"264401",NA,"3","","bc","264406"
"4805",2649,"264901",NA,"5","","cw","264906"
"4806",2652,"265201",7,"1","","ty","265206"
"4807",2653,"265301",0,"1","","dp","265306"
"4808",2655,"265501",NA,"1","","mom","265506"
"4809",2656,"265601",8,"1","","m b","265606"
"4810",2657,"265701",NA,"1","","ml","265706"
"4811",2662,"266201",NA,"1","","ab","266206"
"4812",2663,"266301",NA,"1","","lh","266306"
"4813",2664,"266401",NA,"1","","td","266406"
"4814",2666,"266601",NA,"1","","sl","266606"
"4815",2668,"266801",NA,"1","","mom","266806"
"4816",2669,"266901",NA,"1","","ag","266906"
"4817",2670,"267001",NA,"1","","ap","267006"
"4818",2672,"267201",NA,"1","","mother","267206"
"4819",2675,"267501",7,"7","","im","267506"
"4820",2676,"267601",NA,"1","","at","267606"
"4821",2677,"267701",10,"1","","lz","267706"
"4822",2679,"267901",NA,"1","","emily thompson","267906"
"4823",2681,"268101",0,"6","","ab ","268106"
"4824",2682,"268201",NA,"1","","mom","268206"
"4825",2683,"268301",NA,"6","","pr","268306"
"4826",2687,"268701",NA,"7","","rp","268706"
"4827",2689,"268901",NA,"1","","dd","268906"
"4828",2690,"269001",4,"3","","lw","269006"
"4829",2691,"269101",NA,"4","","cj","269106"
"4830",2692,"269201",NA,"3","","cp","269206"
"4831",2694,"269401",0,"8","academic","sg","269406"
"4832",2695,"269501",10,"1","","sw","269506"
"4833",2698,"269801",NA,"6","","cm","269806"
"4834",2699,"269901",NA,"1","","am","269906"
"4835",2701,"270101",NA,"1","","am","270106"
"4836",2702,"270201",NA,"8","academic","dd","270206"
"4837",2703,"270301",2,"1","","tb","270306"
"4838",2705,"270501",NA,"1","","mr","270506"
"4839",2709,"270901",9,"12","church","cp","270906"
"4840",2713,"271301",NA,"1","","ag","271306"
"4841",1001,"100101",NA,"5","","ks","100107"
"4842",1002,"100201",NA,"10","othr_adults","rp","100207"
"4843",1005,"100501",NA,"1","","jh","100507"
"4844",1006,"100601",NA,"1","","ph","100607"
"4845",1007,"100701",10,"7","","bv","100707"
"4846",1008,"100801",NA,"1","","ah","100807"
"4847",1009,"100901",NA,"1","","rd","100907"
"4848",1012,"101201",6,"1","","lg","101207"
"4849",1014,"101401",NA,"1","parentfig","ab","101407"
"4850",1015,"101501",NA,"1","","mj","101507"
"4851",1018,"101801",NA,"1","","mb","101807"
"4852",1019,"101901",10,"1","","js","101907"
"4853",1020,"102001",NA,"1","","tp","102007"
"4854",1023,"102301",NA,"1","","rs","102307"
"4855",1025,"102501",NA,"3","","mm","102507"
"4856",1027,"102701",NA,"3","","db","102707"
"4857",1028,"102801",NA,"1","","ha","102807"
